t,u1,u2,u3,f1,f2
2.8162816281628165,0.9985447,-0.8569475,-0.24201345,0.14162315,-0.24116823
2.817281728172817,0.99868464,-0.8571891,-0.24030289,0.1406229,-0.23953521
2.818281828182818,0.9988241,-0.8574292,-0.23859167,0.13962159,-0.23790161
2.819281928192819,0.9989621,-0.85766774,-0.23687956,0.13861969,-0.23626679
2.8202820282028203,0.9990993,-0.85790396,-0.23516718,0.13761696,-0.23463127
2.8212821282128213,0.9992355,-0.8581389,-0.23345321,0.13661301,-0.23299429
2.8222822282228224,0.9993706,-0.8583724,-0.23173946,0.13560888,-0.2313568
2.8232823282328234,0.9995048,-0.8586037,-0.23002476,0.13460368,-0.22971831
2.8242824282428245,0.99963844,-0.8588338,-0.22830918,0.13359752,-0.2280791
2.825282528252825,0.99977034,-0.8590621,-0.22659239,0.13259053,-0.22643821
2.826282628262826,0.9999015,-0.85928893,-0.22487557,0.13158295,-0.22479668
2.8272827282728272,1.0000315,-0.8595137,-0.22315824,0.13057484,-0.22315454
2.8282828282828283,1.0001608,-0.85973686,-0.22143987,0.12956573,-0.22151116
2.8292829282928293,1.0002891,-0.8599588,-0.21972087,0.12855585,-0.21986666
2.8302830283028304,1.0004168,-0.8601786,-0.21800095,0.12754509,-0.21822186
2.8312831283128315,1.0005429,-0.86039704,-0.21628064,0.12653388,-0.21657568
2.832283228322832,1.0006682,-0.86061335,-0.21456018,0.12552217,-0.21492887
2.833283328332833,1.0007924,-0.8608284,-0.21283764,0.12450892,-0.21328023
2.834283428342834,1.0009159,-0.86104137,-0.21111622,0.12349622,-0.21163222
2.8352835283528353,1.0010375,-0.8612531,-0.20939308,0.12248199,-0.20998177
2.8362836283628363,1.001159,-0.8614627,-0.20766926,0.12146744,-0.20833111
2.8372837283728374,1.0012794,-0.8616712,-0.20594594,0.12045252,-0.20668037
2.8382838283828384,1.0013986,-0.86187804,-0.20422041,0.11943625,-0.2050272
2.8392839283928395,1.0015169,-0.86208254,-0.20249504,0.11841959,-0.20337379
2.84028402840284,1.0016344,-0.8622858,-0.20076886,0.117402226,-0.20171927
2.841284128412841,1.0017503,-0.86248696,-0.19904253,0.116384834,-0.20006429
2.8422842284228422,1.0018656,-0.86268705,-0.19731537,0.115366384,-0.19840814
2.8432843284328433,1.00198,-0.8628851,-0.19558746,0.1143475,-0.196751
2.8442844284428443,1.0020936,-0.8630813,-0.19385922,0.113328055,-0.19509338
2.8452845284528454,1.0022057,-0.86327595,-0.19213012,0.112307936,-0.19343446
2.8462846284628465,1.002317,-0.86346906,-0.1904004,0.11128715,-0.19177453
2.847284728472847,1.0024273,-0.86366034,-0.18867046,0.11026615,-0.19011399
2.848284828482848,1.0025365,-0.8638498,-0.18693958,0.10924457,-0.18845247
2.849284928492849,1.0026448,-0.86403775,-0.18520822,0.108222246,-0.18678989
2.8502850285028503,1.0027522,-0.86422414,-0.18347636,0.10719952,-0.1851268
2.8512851285128513,1.0028585,-0.8644083,-0.18174335,0.10617609,-0.18346186
2.8522852285228524,1.0029635,-0.8645916,-0.18001047,0.10515241,-0.18179682
2.8532853285328534,1.003068,-0.8647727,-0.17827737,0.10412873,-0.18013106
2.8542854285428545,1.0031714,-0.8649518,-0.1765428,0.10310385,-0.17846404
2.855285528552855,1.0032736,-0.86512953,-0.174808,0.102078766,-0.17679596
2.856285628562856,1.0033748,-0.86530596,-0.1730732,0.10105348,-0.17512774
2.8572857285728572,1.0034747,-0.8654798,-0.17133708,0.10002747,-0.1734574
2.8582858285828583,1.0035743,-0.8656523,-0.16960074,0.09900093,-0.17178702
2.8592859285928593,1.0036725,-0.86582357,-0.167864,0.097974256,-0.17011558
2.8602860286028604,1.0037694,-0.86599267,-0.1661269,0.09694724,-0.16844313
2.8612861286128615,1.0038658,-0.86616,-0.16438894,0.09591982,-0.16677015
2.862286228622862,1.0039611,-0.86632574,-0.1626507,0.094891965,-0.16509593
2.863286328632863,1.0040551,-0.86648977,-0.16091198,0.09386358,-0.16342105
2.864286428642864,1.0041487,-0.86665225,-0.15917285,0.09283532,-0.16174547
2.8652865286528653,1.0042405,-0.86681265,-0.15743273,0.09180617,-0.16006821
2.8662866286628663,1.0043317,-0.86697173,-0.15569271,0.09077728,-0.15839092
2.8672867286728674,1.004422,-0.8671289,-0.15395156,0.08974761,-0.15671183
2.8682868286828684,1.0045117,-0.8672848,-0.15221012,0.0887174,-0.15503287
2.8692869286928695,1.0045999,-0.8674383,-0.15046859,0.08768761,-0.1533526
2.87028702870287,1.0046866,-0.8675901,-0.14872693,0.08665748,-0.15167156
2.871287128712871,1.0047729,-0.8677409,-0.14698353,0.08562644,-0.14998911
2.8722872287228722,1.004858,-0.867889,-0.1452407,0.08459593,-0.1483061
2.8732873287328733,1.0049422,-0.86803627,-0.1434964,0.08356416,-0.1466218
2.8742874287428744,1.005025,-0.8681813,-0.14175312,0.082533166,-0.14493747
2.8752875287528754,1.0051073,-0.86832464,-0.14000872,0.08150178,-0.14325202
2.8762876287628765,1.0051881,-0.86846656,-0.13826329,0.08046956,-0.14156483
2.877287728772877,1.0052681,-0.8686063,-0.13651843,0.07943785,-0.13987777
2.878287828782878,1.0053476,-0.8687448,-0.13477278,0.07840583,-0.13818988
2.879287928792879,1.0054256,-0.8688814,-0.13302615,0.07737315,-0.13650016
2.8802880288028803,1.0055025,-0.8690166,-0.13127927,0.076340616,-0.13480979
2.8812881288128813,1.0055788,-0.8691496,-0.12953274,0.07530819,-0.13311933
2.8822882288228824,1.0056535,-0.8692806,-0.12778482,0.07427508,-0.13142687
2.8832883288328834,1.0057276,-0.8694103,-0.12603743,0.07324232,-0.12973462
2.8842884288428845,1.0058006,-0.86953825,-0.124289855,0.072209716,-0.1280417
2.885288528852885,1.005873,-0.8696646,-0.12254101,0.071176484,-0.1263471
2.886288628862886,1.0059438,-0.86978894,-0.12079159,0.070143074,-0.124651544
2.8872887288728872,1.0060138,-0.8699116,-0.1190418,0.069109604,-0.122954704
2.8882888288828883,1.0060824,-0.870033,-0.11729301,0.06807658,-0.1212583
2.8892889288928894,1.0061504,-0.87015194,-0.115542576,0.067043155,-0.11956011
2.8902890289028904,1.0062176,-0.8702697,-0.11379235,0.066009864,-0.11786164
2.8912891289128915,1.0062834,-0.8703856,-0.112040915,0.06497604,-0.11616142
2.892289228922892,1.0063485,-0.87049955,-0.11029029,0.063942716,-0.11446153
2.893289328932893,1.0064121,-0.8706121,-0.108538434,0.06290889,-0.1127596
2.894289428942894,1.0064749,-0.87072235,-0.106786236,0.06187543,-0.11105673
2.8952895289528953,1.0065367,-0.870831,-0.10503479,0.060842317,-0.10935432
2.8962896289628963,1.0065974,-0.87093854,-0.1032823,0.059808817,-0.10765044
2.8972897289728974,1.0066576,-0.8710441,-0.10152876,0.058774892,-0.1059452
2.8982898289828984,1.0067164,-0.87114733,-0.0997759,0.057741605,-0.104239695
2.8992899289928995,1.006774,-0.8712494,-0.09802268,0.056708455,-0.1025333
2.9002900290029,1.0068306,-0.8713499,-0.09626869,0.055675153,-0.10082554
2.901290129012901,1.0068867,-0.87144816,-0.09451438,0.054641765,-0.09911717
2.9022902290229022,1.0069414,-0.8715448,-0.09275983,0.0536085,-0.09740805
2.9032903290329033,1.006995,-0.8716398,-0.09100561,0.052575864,-0.09569837
2.9042904290429044,1.0070478,-0.87173295,-0.089250594,0.05154293,-0.093987696
2.9052905290529054,1.0070995,-0.8718247,-0.08749572,0.050510354,-0.09227638
2.9062906290629065,1.0071502,-0.8719143,-0.08574026,0.049477722,-0.09056389
2.907290729072907,1.0071999,-0.8720023,-0.08398396,0.048444968,-0.088850185
2.908290829082908,1.0072488,-0.8720888,-0.08222785,0.04741251,-0.08713609
2.909290929092909,1.0072963,-0.872173,-0.08047156,0.046380527,-0.08542119
2.9102910291029103,1.007343,-0.8722557,-0.078715116,0.04534856,-0.08370563
2.9112911291129113,1.0073887,-0.8723369,-0.07695793,0.044316612,-0.08198879
2.9122912291229124,1.0074333,-0.87241644,-0.075200714,0.043284826,-0.08027128
2.9132913291329134,1.0074766,-0.8724937,-0.07344375,0.042253587,-0.0785532
2.9142914291429145,1.0075195,-0.8725698,-0.07168623,0.041222576,-0.07683436
2.915291529152915,1.0075608,-0.87264335,-0.06992801,0.040191203,-0.07511397
2.916291629162916,1.0076014,-0.8727161,-0.06817024,0.03916066,-0.07339353
2.9172917291729172,1.0076408,-0.8727865,-0.06641242,0.038130358,-0.071672454
2.9182918291829183,1.0076793,-0.87285554,-0.06465323,0.037099693,-0.06994953
2.9192919291929194,1.0077167,-0.87292254,-0.062894605,0.03606993,-0.068226404
2.9202920292029204,1.0077536,-0.87298805,-0.06113599,0.035040457,-0.06650326
2.9212921292129215,1.0077887,-0.8730512,-0.059377123,0.03401105,-0.064778425
2.922292229222922,1.0078235,-0.87311333,-0.05761813,0.032982185,-0.063053556
2.923292329232923,1.007857,-0.8731735,-0.055858087,0.03195299,-0.06132688
2.924292429242924,1.0078893,-0.8732316,-0.05409902,0.030924924,-0.059600428
2.9252925292529253,1.0079209,-0.87328833,-0.05233894,0.029896665,-0.057872623
2.9262926292629263,1.0079511,-0.8733433,-0.050578814,0.028868757,-0.056144252
2.9272927292729274,1.0079806,-0.87339604,-0.04881784,0.02784077,-0.054414183
2.9282928292829284,1.0080092,-0.87344766,-0.04705855,0.026814366,-0.05268538
2.9292929292929295,1.0080363,-0.8734971,-0.04529799,0.025787644,-0.05095435
2.93029302930293,1.0080626,-0.8735447,-0.043537,0.024761125,-0.049222663
2.931293129312931,1.0080881,-0.8735907,-0.041776516,0.023735289,-0.04749097
2.9322932293229322,1.0081124,-0.87363505,-0.040016018,0.022709925,-0.045758277
2.9332933293329333,1.0081357,-0.8736778,-0.038254004,0.021684207,-0.044024035
2.9342934293429344,1.0081583,-0.8737187,-0.03649335,0.020659732,-0.04229032
2.9352935293529354,1.0081795,-0.8737576,-0.034731712,0.019635247,-0.040555052
2.9362936293629365,1.0081997,-0.87379515,-0.032970812,0.01861161,-0.038819727
2.937293729372937,1.008219,-0.8738308,-0.031208836,0.017588079,-0.037082985
2.938293829382938,1.0082374,-0.87386435,-0.029446721,0.016564751,-0.035345554
2.939293929392939,1.0082545,-0.8738963,-0.027685389,0.015542503,-0.033608135
2.9402940294029403,1.0082704,-0.8739265,-0.025923997,0.014520628,-0.03187003
2.9412941294129413,1.0082859,-0.8739555,-0.024161175,0.013498601,-0.030130414
2.9422942294229424,1.0083,-0.8739822,-0.022399463,0.012477811,-0.02839084
2.9432943294329434,1.0083134,-0.8740071,-0.02063749,0.011457219,-0.026650783
2.9442944294429445,1.0083256,-0.87403035,-0.018874727,0.010436688,-0.02490921
2.945294529452945,1.0083367,-0.87405187,-0.01711297,0.009417425,-0.023167817
2.946294629462946,1.0083469,-0.87407166,-0.015351102,0.0083987415,-0.021426238
2.9472947294729472,1.0083562,-0.87409,-0.013588354,0.007379963,-0.01968302
2.9482948294829483,1.0083638,-0.8741063,-0.011825398,0.0063618086,-0.0179388
2.9492949294929494,1.0083712,-0.8741206,-0.010063246,0.0053443657,-0.016195143
2.9502950295029504,1.0083778,-0.8741334,-0.008300781,0.0043275277,-0.014450776
2.9512951295129515,1.0083832,-0.8741446,-0.006537661,0.0033110399,-0.012705361
2.952295229522952,1.0083867,-0.87415373,-0.0047750175,0.0022951416,-0.010959016
2.953295329532953,1.0083902,-0.87416154,-0.0030128285,0.0012802491,-0.009213313
2.954295429542954,1.0083917,-0.8741669,-0.0012499616,0.00026552682,-0.0074658734
2.9552955295529553,1.0083935,-0.87417084,0.0005126074,-0.00074854586,-0.005719048
2.9562956295629563,1.0083934,-0.8741733,0.0022755638,-0.0017618525,-0.0039705145
2.9572957295729574,1.0083922,-0.8741737,0.004037559,-0.002774212,-0.002222532
2.9582958295829584,1.0083905,-0.87417215,0.005800724,-0.0037868267,-0.00047304633
2.9592959295929595,1.0083876,-0.8741695,0.0075636655,-0.004798394,0.0012767505
2.96029602960296,1.0083838,-0.8741648,0.00932654,-0.0058094617,0.0030266764
2.961296129612961,1.0083787,-0.8741581,0.011089325,-0.006819847,0.004777586
2.9622962296229622,1.008373,-0.8741497,0.012851737,-0.007829217,0.0065283584
2.9632963296329633,1.008366,-0.8741399,0.014614262,-0.008838213,0.008279645
2.9642964296429644,1.0083579,-0.8741281,0.016376413,-0.0098462105,0.010031223
2.9652965296529654,1.008349,-0.87411433,0.018138938,-0.010853767,0.011783793
2.9662966296629665,1.0083392,-0.8740995,0.01990237,-0.011861188,0.013537035
2.967296729672967,1.0083283,-0.8740821,0.021664463,-0.0128672365,0.0152899455
2.968296829682968,1.0083166,-0.87406325,0.023427106,-0.0138730025,0.017043391
2.969296929692969,1.0083032,-0.8740429,0.02518928,-0.014877767,0.018797776
2.9702970297029703,1.0082893,-0.8740205,0.026951805,-0.015882106,0.020552155
2.9712971297129713,1.0082744,-0.8739964,0.028713897,-0.0168855,0.022306813
2.9722972297229724,1.0082587,-0.8739706,0.030476607,-0.017888684,0.024062328
2.9732973297329734,1.0082417,-0.87394303,0.032238185,-0.018890379,0.025817463
2.9742974297429745,1.0082238,-0.8739136,0.034000397,-0.019891698,0.027573535
2.975297529752975,1.0082045,-0.8738824,0.035762087,-0.020892134,0.029329615
2.976297629762976,1.0081844,-0.8738496,0.037524506,-0.021892251,0.031086652
2.9772977297729772,1.0081638,-0.8738151,0.03928636,-0.022891443,0.03284353
2.9782978297829783,1.0081416,-0.8737788,0.041048072,-0.023889879,0.03460085
2.9792979297929794,1.0081186,-0.87374055,0.04280982,-0.024887433,0.036358174
2.9802980298029804,1.0080948,-0.8737006,0.044570364,-0.02588382,0.038115233
2.9812981298129815,1.00807,-0.8736592,0.046332173,-0.026880024,0.03987337
2.982298229822982,1.0080442,-0.87361574,0.048092514,-0.027874935,0.041630793
2.983298329832983,1.0080174,-0.8735708,0.049854062,-0.028869594,0.043389544
2.984298429842984,1.0079894,-0.8735239,0.05161512,-0.029863345,0.045148414
2.9852985298529853,1.00796,-0.87347543,0.053376272,-0.03085632,0.046907816
2.9862986298629863,1.0079303,-0.8734251,0.05513624,-0.031848058,0.048665993
2.9872987298729874,1.0078992,-0.873373,0.056897096,-0.032839563,0.050425638
2.9882988298829884,1.0078673,-0.8733191,0.058657818,-0.033830397,0.052185163
2.9892989298929895,1.0078348,-0.87326354,0.06041748,-0.034819517,0.05394394
2.99029902990299,1.007801,-0.8732064,0.062177323,-0.0358083,0.055703264
2.991299129912991,1.007766,-0.8731471,0.063937016,-0.03679615,0.057463195
2.9922992299229922,1.0077301,-0.8730866,0.065697215,-0.037783578,0.059223365
2.9932993299329933,1.0076933,-0.8730236,0.067456104,-0.038769696,0.060983103
2.9942994299429944,1.0076554,-0.87295943,0.069215395,-0.03975507,0.06274298
2.9952995299529954,1.007616,-0.8728933,0.070974596,-0.040739596,0.06450343
2.9962996299629965,1.0075767,-0.8728251,0.07273435,-0.041723847,0.066264056
2.997299729972997,1.007536,-0.87275577,0.07449234,-0.0427064,0.068023525
2.998299829982998,1.007494,-0.87268496,0.07625083,-0.043688294,0.06978382
2.999299929992999,1.0074514,-0.87261134,0.07800997,-0.044670176,0.0715447
3.0003000300030003,1.0074078,-0.87253684,0.079767056,-0.04564977,0.0733037
3.0013001300130013,1.0073627,-0.87246025,0.08152517,-0.046629213,0.07506443
3.0023002300230024,1.0073171,-0.8723817,0.08328334,-0.047608063,0.07682495
3.0033003300330035,1.0072703,-0.87230176,0.08504092,-0.04858575,0.078585304
3.0043004300430045,1.0072228,-0.8722203,0.0867972,-0.049562097,0.08034446
3.005300530053005,1.007174,-0.87213635,0.08855411,-0.050537925,0.0821044
3.006300630063006,1.007124,-0.8720509,0.09031061,-0.051512774,0.08386452
3.0073007300730072,1.0070739,-0.8719642,0.092067026,-0.05248676,0.085623875
3.0083008300830083,1.007022,-0.8718755,0.09382317,-0.053459816,0.087383635
3.0093009300930094,1.0069692,-0.8717848,0.09557889,-0.054432083,0.089142926
3.0103010301030104,1.0069156,-0.87169284,0.097334795,-0.05540337,0.09090237
3.0113011301130115,1.0068612,-0.8715987,0.099089585,-0.056373555,0.092660785
3.012301230123012,1.0068055,-0.8715032,0.10084509,-0.057343077,0.094420254
3.013301330133013,1.0067492,-0.87140554,0.102599375,-0.05831144,0.0961787
3.014301430143014,1.0066915,-0.87130654,0.10435406,-0.059278976,0.097937286
3.0153015301530153,1.0066334,-0.87120545,0.10610845,-0.06024576,0.099695526
3.0163016301630163,1.0065738,-0.8711028,0.10786209,-0.06121119,0.10145343
3.0173017301730174,1.006513,-0.87099856,0.10961557,-0.062175807,0.10321123
3.0183018301830185,1.006452,-0.8708923,0.11136874,-0.06313956,0.104968466
3.0193019301930195,1.0063891,-0.8707843,0.11312214,-0.06410242,0.106726356
3.02030203020302,1.006326,-0.8706749,0.11487388,-0.065063894,0.10848212
3.021302130213021,1.0062618,-0.8705636,0.116627,-0.06602524,0.11023935
3.0223022302230222,1.0061961,-0.8704506,0.11837838,-0.06698477,0.111995205
3.0233023302330233,1.0061301,-0.8703358,0.12012986,-0.06794356,0.11375071
3.0243024302430244,1.0060629,-0.870219,0.12188097,-0.06890163,0.11550604
3.0253025302530254,1.0059948,-0.8701011,0.12363211,-0.069858596,0.11726091
3.0263026302630265,1.0059257,-0.8699807,0.12538192,-0.07081431,0.1190151
3.027302730273027,1.0058557,-0.8698593,0.1271323,-0.07176927,0.120769344
3.028302830283028,1.0057844,-0.86973554,0.12888229,-0.07272343,0.1225231
3.029302930293029,1.0057124,-0.8696105,0.13063169,-0.0736763,0.124276266
3.0303030303030303,1.0056391,-0.8694834,0.13238019,-0.074628085,0.1260288
3.0313031303130313,1.0055653,-0.8693548,0.13412946,-0.075579435,0.12778138
3.0323032303230324,1.0054903,-0.86922455,0.13587794,-0.076529354,0.12953322
3.0333033303330335,1.0054145,-0.86909276,0.13762575,-0.07747842,0.13128394
3.0343034303430345,1.0053375,-0.8689587,0.13937303,-0.07842611,0.13303483
3.035303530353035,1.0052595,-0.8688235,0.1411207,-0.079373255,0.13478518
3.036303630363036,1.0051808,-0.8686859,0.14286667,-0.0803189,0.13653395
3.0373037303730372,1.0051011,-0.8685471,0.14461306,-0.081263945,0.13828301
3.0383038303830383,1.0050205,-0.86840624,0.14635834,-0.082207516,0.14003061
3.0393039303930394,1.0049382,-0.8682638,0.14810443,-0.083150655,0.14177917
3.0403040304030404,1.0048559,-0.8681195,0.14984912,-0.08409245,0.14352573
3.0413041304130415,1.0047725,-0.86797345,0.15159413,-0.08503339,0.14527228
3.042304230423042,1.0046875,-0.8678259,0.1533379,-0.08597301,0.1470178
3.043304330433043,1.0046026,-0.8676769,0.15508205,-0.08691199,0.14876299
3.044304430443044,1.0045158,-0.8675256,0.1568245,-0.087849125,0.15050663
3.0453045304530453,1.0044284,-0.8673733,0.15856779,-0.08878605,0.15225035
3.0463046304630463,1.00434,-0.8672187,0.16031009,-0.089721784,0.15399323
3.0473047304730474,1.0042508,-0.8670623,0.16205156,-0.09065607,0.15573494
3.0483048304830485,1.0041606,-0.8669044,0.16379336,-0.09158969,0.15747625
3.0493049304930495,1.0040692,-0.86674505,0.16553411,-0.09252207,0.15921666
3.05030503050305,1.0039771,-0.8665838,0.16727465,-0.09345344,0.16095619
3.051305130513051,1.0038838,-0.8664206,0.16901422,-0.09438349,0.16269484
3.0523052305230522,1.0037903,-0.86625594,0.1707536,-0.09531279,0.16443251
3.0533053305330533,1.0036951,-0.8660895,0.17249298,-0.09624098,0.16617
3.0543054305430544,1.0035989,-0.86592126,0.17423102,-0.09716806,0.16790582
3.0553055305530554,1.0035022,-0.86575145,0.17596906,-0.098094106,0.1696412
3.0563056305630565,1.0034041,-0.86557996,0.17770642,-0.099019065,0.1713758
3.057305730573057,1.0033054,-0.8654064,0.17944366,-0.09994304,0.17310931
3.058305830583058,1.0032057,-0.86523163,0.18118003,-0.100865826,0.17484187
3.059305930593059,1.003105,-0.86505497,0.18291616,-0.10178752,0.17657365
3.0603060306030603,1.0030036,-0.8648766,0.1846514,-0.10270813,0.178304
3.0613061306130613,1.0029012,-0.8646966,0.1863865,-0.103627816,0.1800338
3.0623062306230624,1.0027975,-0.8645145,0.18812051,-0.10454622,0.18176225
3.0633063306330635,1.0026933,-0.864331,0.189854,-0.105463445,0.18348962
3.0643064306430645,1.0025878,-0.86414605,0.19158754,-0.10637976,0.1852164
3.065306530653065,1.0024813,-0.8639594,0.19331968,-0.107294604,0.18694152
3.066306630663066,1.0023743,-0.8637707,0.19505244,-0.10820907,0.18866642
3.0673067306730672,1.0022663,-0.8635803,0.19678387,-0.10912202,0.19038965
3.0683068306830683,1.0021571,-0.8633885,0.1985153,-0.11003402,0.19211248
3.0693069306930694,1.0020473,-0.86319464,0.20024484,-0.11094448,0.19383281
3.0703070307030704,1.001936,-0.8629995,0.20197493,-0.11185421,0.19555327
3.0713071307130715,1.0018244,-0.8628025,0.20370436,-0.11276281,0.19727205
3.072307230723072,1.0017115,-0.8626038,0.20543247,-0.11366999,0.19898957
3.073307330733073,1.0015981,-0.8624033,0.20716092,-0.114576444,0.20070617
3.074307430743074,1.0014833,-0.86220133,0.20888793,-0.11548132,0.2024212
3.0753075307530753,1.0013678,-0.8619971,0.2106157,-0.11638598,0.20413618
3.0763076307630763,1.0012511,-0.86179185,0.21234128,-0.11728847,0.20584843
3.0773077307730774,1.0011338,-0.86158454,0.21406668,-0.11819032,0.20756012
3.0783078307830785,1.0010153,-0.86137617,0.21579182,-0.119090945,0.20927052
3.0793079307930795,1.0008966,-0.86116546,0.21751675,-0.11999075,0.21097998
3.08030803080308,1.000776,-0.8609532,0.21924001,-0.12088889,0.21268764
3.081308130813081,1.0006549,-0.8607391,0.22096369,-0.121786565,0.21439464
3.0823082308230823,1.0005333,-0.8605238,0.22268596,-0.12268263,0.21609962
3.0833083308330833,1.0004103,-0.8603068,0.22440726,-0.12357725,0.21780324
3.0843084308430844,1.0002863,-0.8600874,0.22612876,-0.12447134,0.21950616
3.0853085308530854,1.0001616,-0.85986716,0.22784963,-0.12536423,0.2212076
3.0863086308630865,1.000036,-0.85964453,0.22956944,-0.12625574,0.22290754
3.0873087308730875,0.9999095,-0.85942084,0.2312887,-0.12714626,0.22460583
3.088308830883088,0.999782,-0.85919505,0.23300701,-0.12803528,0.22630283
3.0893089308930892,0.99965376,-0.8589675,0.23472506,-0.12892352,0.22799891
3.0903090309030903,0.9995244,-0.8587387,0.23644283,-0.12981075,0.22969341
3.0913091309130913,0.99939436,-0.858508,0.23815924,-0.13069652,0.23138623
3.0923092309230924,0.999263,-0.8582759,0.2398749,-0.13158116,0.2330774
3.0933093309330935,0.9991315,-0.85804164,0.24158996,-0.13246459,0.23476745
3.0943094309430945,0.99899846,-0.8578064,0.2433036,-0.13334648,0.23645501
3.095309530953095,0.99886453,-0.857569,0.24501854,-0.13422817,0.2381428
3.096309630963096,0.99873,-0.85732996,0.24673155,-0.13510814,0.2398284
3.0973097309730973,0.9985942,-0.85708934,0.2484434,-0.1359867,0.24151191
3.0983098309830983,0.99845815,-0.8568472,0.25015506,-0.13686441,0.24319412
3.0993099309930994,0.9983206,-0.8566033,0.251866,-0.13774075,0.24487525
3.1003100310031004,0.9981819,-0.85635746,0.25357676,-0.13861647,0.246555
3.1013101310131015,0.99804306,-0.8561103,0.2552853,-0.13949005,0.24823195
3.1023102310231025,0.997903,-0.8558615,0.2569947,-0.14036326,0.24990848
3.103310331033103,0.99776196,-0.855611,0.25870246,-0.14123501,0.25158283
3.1043104310431042,0.99762,-0.85535884,0.26040992,-0.14210555,0.25325587
3.1053105310531053,0.9974774,-0.8551048,0.26211596,-0.14297469,0.254927
3.1063106310631063,0.99733377,-0.854849,0.26382244,-0.1438432,0.25659746
3.1073107310731074,0.99718916,-0.854592,0.26552752,-0.14471029,0.25826535
3.1083108310831085,0.99704397,-0.8543332,0.26723185,-0.14557607,0.2599317
3.1093109310931095,0.9968973,-0.85407287,0.2689347,-0.14644033,0.2615961
3.11031103110311,0.9967501,-0.8538105,0.2706376,-0.14730382,0.26325935
3.111311131113111,0.9966022,-0.853547,0.27233964,-0.14816608,0.26492068
3.1123112311231123,0.99645346,-0.8532818,0.27404013,-0.14902675,0.26657957
3.1133113311331133,0.9963036,-0.85301465,0.27574104,-0.14988676,0.2682382
3.1143114311431144,0.996153,-0.8527461,0.2774405,-0.15074524,0.26989412
3.1153115311531154,0.9960011,-0.85247564,0.27913994,-0.15160277,0.2715491
3.1163116311631165,0.99584883,-0.8522041,0.28083736,-0.15245877,0.2732014
3.1173117311731176,0.99569577,-0.85193014,0.28253436,-0.15331359,0.2748523
3.118311831183118,0.99554133,-0.8516552,0.28423092,-0.15416738,0.27650154
3.1193119311931192,0.9953863,-0.85137814,0.28592625,-0.15501978,0.27814883
3.1203120312031203,0.9952305,-0.85109997,0.28762126,-0.15587112,0.27979437
3.1213121312131213,0.99507385,-0.85081947,0.28931534,-0.15672131,0.2814385
3.1223122312231224,0.99491584,-0.85053784,0.29100856,-0.15756997,0.28308046
3.1233123312331235,0.9947573,-0.8502546,0.29270044,-0.15841742,0.2847203
3.1243124312431245,0.9945981,-0.8499697,0.29439196,-0.1592637,0.28635854
3.125312531253125,0.9944379,-0.84968317,0.29608297,-0.16010907,0.28799522
3.126312631263126,0.99427676,-0.8493946,0.29777214,-0.16095278,0.28962955
3.1273127312731273,0.99411464,-0.849105,0.299461,-0.16179529,0.291262
3.1283128312831283,0.9939518,-0.8488138,0.30114955,-0.16263682,0.29289338
3.1293129312931294,0.99378824,-0.8485203,0.302837,-0.16347718,0.2945226
3.1303130313031304,0.99362344,-0.8482262,0.30452234,-0.16431549,0.29614878
3.1313131313131315,0.99345815,-0.84792966,0.3062084,-0.16515332,0.29777464
3.1323132313231326,0.9932919,-0.847632,0.3078927,-0.16598953,0.2993974
3.133313331333133,0.9931245,-0.8473321,0.30957675,-0.16682477,0.30101907
3.1343134313431342,0.9929568,-0.84703106,0.31125906,-0.1676584,0.302638
3.1353135313531353,0.9927879,-0.84672844,0.312941,-0.16849104,0.30425546
3.1363136313631363,0.99261814,-0.846424,0.3146227,-0.16932252,0.30587158
3.1373137313731374,0.9924475,-0.84611815,0.31630358,-0.17015295,0.30748564
3.1383138313831385,0.99227625,-0.8458109,0.31798196,-0.1709813,0.30909625
3.1393139313931395,0.99210405,-0.84550136,0.31966004,-0.17180887,0.3107057
3.14031403140314,0.99193096,-0.84519076,0.32133746,-0.17263493,0.31231326
3.141314131413141,0.9917568,-0.8448785,0.323014,-0.17345986,0.31391898
3.1423142314231423,0.9915824,-0.8445643,0.32468987,-0.17428371,0.31552273
3.1433143314331433,0.9914066,-0.8442489,0.3263647,-0.17510611,0.31712434
3.1443144314431444,0.99123055,-0.8439319,0.3280387,-0.17592733,0.31872383
3.1453145314531454,0.99105287,-0.8436133,0.32971093,-0.17674673,0.32032105
3.1463146314631465,0.99087507,-0.8432929,0.33138332,-0.17756553,0.32191688
3.1473147314731476,0.99069595,-0.8429707,0.33305433,-0.17838289,0.32351056
3.148314831483148,0.9905162,-0.84264743,0.33472407,-0.17919858,0.32510158
3.1493149314931492,0.9903355,-0.84232265,0.33639267,-0.18001306,0.32669064
3.1503150315031503,0.9901543,-0.8419959,0.3380609,-0.18082649,0.32827777
3.1513151315131513,0.9899719,-0.8416677,0.3397285,-0.18163861,0.32986328
3.1523152315231524,0.989789,-0.841338,0.34139428,-0.18244919,0.33144605
3.1533153315331535,0.9896049,-0.84100676,0.34305996,-0.18325874,0.33302733
3.1543154315431545,0.9894205,-0.8406735,0.3447245,-0.18406703,0.33460653
3.155315531553155,0.9892343,-0.8403388,0.34638792,-0.18487379,0.3361837
3.156315631563156,0.9890479,-0.84000295,0.3480501,-0.1856793,0.3377582
